gene,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
ZNF92,0.001767195250592681,0.3904207777885399,4.7245638e-05,0.4262010287651883,0.38613861386138615,2.7731185629480407e-05,0.49689402104904984,0.4702968265494818,0.4280915896467696
BRPF3,0.001738569530425266,0.3920200674349936,4.7245638e-05,0.3532958958964256,0.37623762376237624,1.906321380404727e-05,0.49689402104904984,0.4473691848083857,0.4222644486670889
GPR39,0.0017073815304333986,0.39376458707625817,4.7245638e-05,0.38598794904362377,0.39603960396039606,2.242353089859865e-05,0.49689402104904984,0.4595999632767946,0.4333037242455099
EXOC3,0.0016700196128926106,0.39585725604428934,4.7245638e-05,0.37272670246975115,0.3564356435643564,2.461168053628829e-05,0.49689402104904984,0.45565611548869334,0.40875647197747295
METAP1D,0.001550169049869744,0.40259017700045097,4.7245638e-05,0.470612310830378,0.48514851485148514,2.1973192607099846e-05,0.49689402104904984,0.4758466236909788,0.49054450439988384
WBSCR17,0.0015244382271351106,0.4040395232007321,4.7245638e-05,0.4218988244918307,0.10891089108910891,5.62252403598281e-05,0.49689402104904984,0.4702968265494818,0.168332134604496
CXorf36,0.0014290056415702762,0.40942633963661357,4.7245638e-05,0.4540603769126913,0.37623762376237624,2.3554471321467764e-05,0.49689402104904984,0.4702968265494818,0.4222644486670889
SASH1,0.0014080069248152824,0.41061397667548194,4.7245638e-05,0.44927747155481756,0.44554455445544555,2.2988741960074167e-05,0.49689402104904984,0.4702968265494818,0.4694884662333462
EFNA5,0.001380653031970341,0.4121622756518709,4.7245638e-05,0.4201042981389178,0.36633663366336633,2.3859561700848082e-05,0.49689402104904984,0.4702968265494818,0.4167652260106557
LYN,0.0013764006554779639,0.4124030943205953,4.7245638e-05,0.38993171761318446,0.40594059405940597,2.3511544410339166e-05,0.49689402104904984,0.46182071896996424,0.439805627366637
CEP135,0.0012355706445805906,0.42039661777588455,4.7245638e-05,0.4482983369937861,0.40594059405940597,2.8297700959753295e-05,0.49689402104904984,0.4702968265494818,0.439805627366637
SOWAHD,0.0011505930529828192,0.42523610723282734,4.7245638e-05,0.33584327308113626,0.18811881188118812,1.1013772106284291e-05,0.49689402104904984,0.43446736491738197,0.2580504964076655
LNPEP,0.0010488126516886346,0.4310473196704493,4.7245638e-05,0.44993091988649214,0.44554455445544555,2.2912299443083932e-05,0.49689402104904984,0.4702968265494818,0.4694884662333462
SCXA,0.0010167769014809472,0.4328795751165573,4.7245638e-05,0.3923328777416597,0.38613861386138615,1.9418413118832352e-05,0.49689402104904984,0.4632029253148285,0.4280915896467696
AC009404.2,0.0009446033745460532,0.4370127065462571,4.7245638e-05,0.4403121599967986,0.39603960396039606,2.9508202890847426e-05,0.49689402104904984,0.4702968265494818,0.4333037242455099
AF196972.9,0.0008444668499428121,0.4427584934980431,4.7245638e-05,0.3087393873635146,0.25742574257425743,1.0069349158271317e-05,0.49689402104904984,0.41571735224422623,0.3209797288955828
VIPR2,0.0007737807708274042,0.44682176224834236,4.7245638e-05,0.3998215751720078,0.3069306930693069,2.1327335153235213e-05,0.49689402104904984,0.46599251185548696,0.3667033370003667
IKBKE,0.0007414857982915916,0.4486800696633876,4.7245638e-05,0.44570196932513007,0.4158415841584158,2.8441058209114084e-05,0.49689402104904984,0.4702968265494818,0.44522653550151586
TXNRD3,0.0007412943998754504,0.4486910864505791,4.7245638e-05,0.41327472288934375,0.40594059405940597,2.303416960245054e-05,0.49689402104904984,0.4702968265494818,0.439805627366637
IGF2BP2,0.0007069207585726467,0.4506702477437926,4.7245638e-05,0.37262433684290786,0.3564356435643564,1.764127280960589e-05,0.49689402104904984,0.45565611548869334,0.40875647197747295
TMEM65,0.0007017236760792908,0.4509695927336963,4.7245638e-05,0.34675114808234886,0.3564356435643564,2.058216248660118e-05,0.49689402104904984,0.4439532488865416,0.40875647197747295
PPP1R9A,0.0006864887898379979,0.4518472618511562,4.7245638e-05,0.4214131229342877,0.38613861386138615,1.4839844602863791e-05,0.49689402104904984,0.4702968265494818,0.4280915896467696
RAI2,0.0006647125837037775,0.4531021786244046,4.7245638e-05,0.45571870228617684,0.3564356435643564,2.3419379138774548e-05,0.49689402104904984,0.4702968265494818,0.40875647197747295
PPM1G,0.0006206041883792475,0.455645474949277,4.7245638e-05,0.46710321840129665,0.4752475247524752,2.874537807251055e-05,0.49689402104904984,0.47373551561997634,0.4849464538290564
NOV,0.0005991162478387709,0.4568851379532728,4.7245638e-05,0.3965390669066743,0.2376237623762376,1.8163888136985442e-05,0.49689402104904984,0.46445507063793395,0.30464584920030463
ARHGEF37,0.0005410526800519062,0.4602369546163332,4.7245638e-05,0.41858070422594973,0.42574257425742573,1.891303093869143e-05,0.49689402104904984,0.4702968265494818,0.45388334142582704
ANKRD6,0.0005389525851055542,0.46035824053135865,4.7245638e-05,0.43513368586104195,0.45544554455445546,1.962405188742422e-05,0.49689402104904984,0.4702968265494818,0.4754128857562166
LAT2,0.000528697224465621,0.4609505669082039,4.7245638e-05,0.35354604916609134,0.3564356435643564,2.019853812896312e-05,0.49689402104904984,0.4473691848083857,0.40875647197747295
ANKRD36C,0.0004916411449563308,0.46309155474968466,4.7245638e-05,0.47712696793803433,0.3465346534653465,1.8735115164210456e-05,0.49689402104904984,0.48051462449250226,0.40154652776981054
FAM188B,0.00046949891966346663,0.46437137982372567,4.7245638e-05,0.4627746782248844,0.49504950495049505,3.078136696342821e-05,0.49689402104904984,0.4712573098013079,0.4965391223174474
NAIF1,0.0004336816232697065,0.46644240167891304,4.7245638e-05,0.4926075923220601,0.4158415841584158,2.58560120247165e-05,0.49689402104904984,0.4940898619077834,0.44522653550151586
B3GALT6,0.00042673677694484466,0.46684407240286707,4.7245638e-05,0.46623881026392366,0.48514851485148514,2.5343150780383284e-05,0.49689402104904984,0.47359552245599296,0.49054450439988384
BEX2,0.0003969479369195415,0.4685673546178558,4.7245638e-05,0.46943866726930683,0.4752475247524752,1.7203352394946802e-05,0.49689402104904984,0.47514035148715267,0.4849464538290564
PBX2,0.0003692395866501437,0.4701708101889285,4.7245638e-05,0.47715102212105476,0.45544554455445546,2.7212637917235955e-05,0.49689402104904984,0.48051462449250226,0.4754128857562166
CTD-2249K22.1,0.00034197697419242515,0.4717489436902139,4.7245638e-05,0.4020662475332255,0.22772277227722773,1.1693687510369969e-05,0.49689402104904984,0.4675188924804948,0.2945960831529466
ZFP69,0.0002704985006051443,0.4758886157879577,4.7245638e-05,0.4953175211074706,0.43564356435643564,2.0799616199564314e-05,0.49689402104904984,0.49631014139025115,0.462466628828488
PCYOX1L,0.0002702903427190486,0.4759006752606555,4.7245638e-05,0.44628821697267407,0.46534653465346537,3.497179349115046e-05,0.49689402104904984,0.4702968265494818,0.48122702652891974
STRIP2,0.00026965304038646,0.47593759703568306,4.7245638e-05,0.468670643479308,0.24752475247524752,1.3411513312483149e-05,0.49689402104904984,0.4748436104146991,0.3129263621684545
COA1,0.0002575713395242444,0.47663758273882073,4.7245638e-05,0.4994655891645198,0.48514851485148514,2.4749131194617327e-05,0.49689402104904984,0.4994655891645198,0.49054450439988384
RP11-262H14.4,0.00023675700836094695,0.4778436846492612,4.7245638e-05,0.4777820918834005,0.46534653465346537,2.3459774474915606e-05,0.49689402104904984,0.4806660884138838,0.48122702652891974
TNFSF4,0.00022456974369817104,0.4785499796882131,4.7245638e-05,0.40930974210650284,0.3564356435643564,1.729192820454118e-05,0.49689402104904984,0.4692338090343174,0.40875647197747295
ANXA2R,0.00021096056703226806,0.47933875906637413,4.7245638e-05,0.42760318484449766,0.38613861386138615,2.3659868914626738e-05,0.49689402104904984,0.4702968265494818,0.4280915896467696
HIST2H2AC,0.00017640075612124738,0.4813421806802536,4.7245638e-05,0.4460176077298875,0.33663366336633666,1.4624372516377406e-05,0.49689402104904984,0.4702968265494818,0.39510993352856416
CAMSAP2,-2.710923176593269e-05,0.4931474797307912,4.7245638e-05,0.46089089001849215,0.46534653465346537,2.1693042431546348e-05,0.49689402104904984,0.4702968265494818,0.48122702652891974
ATP5J2-PTCD1,-0.00016998343783589275,0.49856040694743786,4.7245638e-05,0.45997219040850373,0.13861386138613863,9.607202929159853e-08,0.49856040694743786,0.4702968265494818,0.20118122117001253
DNAJB5,-0.0001729701141414388,0.49838706080299205,4.7245638e-05,0.4417771626159447,0.48514851485148514,2.2542092534903533e-05,0.49856040694743786,0.4702968265494818,0.49054450439988384
PDE1A,-0.00019140603614635585,0.49731705126531145,4.7245638e-05,0.4606419368359465,0.44554455445544555,2.402046090310513e-05,0.49831367862255654,0.4702968265494818,0.4694884662333462
SOSTDC1,-0.00020269690776180218,0.49666174508247,4.7245638e-05,0.07158528912751827,0.009900990099009901,6.432929569073431e-36,0.49815621372364094,0.13256535023614494,0.0222995272500223
GPRASP2,-0.00021647172945631635,0.49586228633166174,4.7245638e-05,0.46649158961915305,0.4752475247524752,2.2112419960616742e-05,0.4978537011362066,0.47359552245599296,0.4849464538290564
RP11-384P7.7,-0.00022417259113040422,0.49541535319013236,4.7245638e-05,2.534318352077787e-08,0.009900990099009901,1.0654212802164793e-34,0.4978537011362066,9.08357832285945e-08,0.0222995272500223
EN2,-0.00023809325584833605,0.4946074577530637,4.7245638e-05,0.4599721904085006,0.3069306930693069,1.3566120957604122e-07,0.49759301584815263,0.4702968265494818,0.3667033370003667
RP5-1185H19.2,-0.00025862779422253067,0.49341576290170647,4.7245638e-05,0.121592806520608,0.0891089108910891,7.3838853971054615e-34,0.49689402104904984,0.20918552073058205,0.14372404982433726
LIN9,-0.00026942172660040543,0.492789374159176,4.7245638e-05,0.4870665390303282,0.42574257425742573,1.6570564961354597e-05,0.49689402104904984,0.48902262954852227,0.45388334142582704
U1.1,-0.0002722882719869881,0.49262302698074933,4.7245638e-05,0.45997219040850446,0.1782178217821782,9.727495997845838e-06,0.49689402104904984,0.4702968265494818,0.24752475247524752
LMOD3,-0.0002752114374184646,0.49245339543184014,4.7245638e-05,0.3173141276576909,0.0297029702970297,3.794492825718467e-35,0.49689402104904984,0.42139990392787635,0.05812714343841429
ZCCHC5,-0.00027912265913685054,0.4922264290291063,4.7245638e-05,0.4432015031835325,0.0297029702970297,0.0003679481639312225,0.49689402104904984,0.4702968265494818,0.05812714343841429
RP11-354K4.2,-0.0002806441313599401,0.49213813936957845,4.7245638e-05,0.0,0.009900990099009901,1.3994260246539332e-36,0.49689402104904984,0.0,0.0222995272500223
STMN4,-0.0002858861200515095,0.4918339544747009,4.7245638e-05,0.45997219040851034,0.019801980198019802,3.466857392758136e-06,0.49689402104904984,0.4702968265494818,0.04074481522226297
RP11-504P24.4,-0.00028598280618859163,0.49182834396441194,4.7245638e-05,0.45997219040850373,0.10891089108910891,7.847489412926766e-07,0.49689402104904984,0.4702968265494818,0.168332134604496
HCG20,-0.0002872388463209638,0.4917554585223529,4.7245638e-05,0.4599721904084999,0.4158415841584158,1.037464191008896e-06,0.49689402104904984,0.4702968265494818,0.44522653550151586
LRRC39,-0.00028733462871106523,0.49174990047725975,4.7245638e-05,0.4819319262019399,0.3069306930693069,1.7046817209061017e-05,0.49689402104904984,0.4843536946753165,0.3667033370003667
HOXD10,-0.0002881529036040677,0.49170241781907537,4.7245638e-05,1.9589253559860012e-07,0.009900990099009901,1.7637293563890225e-35,0.49689402104904984,6.617991067520274e-07,0.0222995272500223
HCG16,-0.0002889482150859525,0.491656267788843,4.7245638e-05,0.4599721904085024,0.009900990099009901,5.8902605351294426e-06,0.49689402104904984,0.4702968265494818,0.0222995272500223
RP11-135A1.3,-0.00030594274225736014,0.4906701435658754,4.7245638e-05,0.4599721904085032,0.27722772277227725,0.0001420381114240269,0.49689402104904984,0.4702968265494818,0.3405745980003406
GPR1,-0.0003084457025638372,0.4905249114951407,4.7245638e-05,0.45997219040850346,0.37623762376237624,1.0129510489681064e-05,0.49689402104904984,0.4702968265494818,0.4222644486670889
LINC00106,-0.0003088880456969336,0.4904992450538973,4.7245638e-05,0.43745992279374746,0.21782178217821782,2.800745837603913e-05,0.49689402104904984,0.4702968265494818,0.28660760812923397
ECEL1,-0.0003089084100667806,0.49049806343617935,4.7245638e-05,0.45683203026559416,0.4752475247524752,0.00020069083230901463,0.49689402104904984,0.4702968265494818,0.4849464538290564
ZNF483,-0.0003100517128937195,0.49043172481842234,4.7245638e-05,0.4543762890233929,0.0297029702970297,0.0001754660931391669,0.49689402104904984,0.4702968265494818,0.05812714343841429
RP11-3B7.1,-0.0003446294239910947,0.4884255328636285,4.7245638e-05,0.18731348397025183,0.13861386138613863,7.946888416431796e-35,0.49689402104904984,0.2968517971002406,0.20118122117001253
DOCK3,-0.0003522976512310226,0.4879806617244161,4.7245638e-05,0.459972190408502,0.3069306930693069,6.8198278800007274e-06,0.49689402104904984,0.4702968265494818,0.3667033370003667
RP13-582O9.7,-0.0003540182279714981,0.48788084473812976,4.7245638e-05,0.4497914246133522,0.49504950495049505,1.989736199585104e-05,0.49689402104904984,0.4702968265494818,0.4965391223174474
PRAMEF10,-0.0003687742779881256,0.4870248238143136,4.7245638e-05,0.45997219040850373,0.1485148514851485,6.230695691149207e-06,0.49689402104904984,0.4702968265494818,0.21307726181513417
LINC00989,-0.0003720811691418934,0.48683299408406977,4.7245638e-05,0.20973760776271438,0.18811881188118812,2.162441758761382e-34,0.49689402104904984,0.3231704279856924,0.2580504964076655
ZNF454,-0.00037307039341452294,0.48677561067905745,4.7245638e-05,0.23858797109076346,0.24752475247524752,6.722951649538534e-34,0.49689402104904984,0.35824019683297814,0.3129263621684545
RP11-139I14.2,-0.00037373398625914153,0.4867371168144194,4.7245638e-05,0.44234498409312484,0.12871287128712872,2.0333041085788295e-05,0.49689402104904984,0.4702968265494818,0.1904036557501904
EVC2,-0.00037707020023143974,0.48654359073468284,4.7245638e-05,0.4365981045461461,0.4158415841584158,2.4817079599685194e-05,0.49689402104904984,0.4702968265494818,0.44522653550151586
CDK15,-0.0003808666073754324,0.48632337376747387,4.7245638e-05,3.622524651941274e-92,0.009900990099009901,5.695564003321689e-37,0.49689402104904984,1.6770947462691086e-91,0.0222995272500223
PKP1,-0.00038869545174989546,0.4858692617547268,4.7245638e-05,0.4308699048047165,0.039603960396039604,8.272686964806546e-06,0.49689402104904984,0.4702968265494818,0.07375039179895643
VSIG8,-0.00040269688044870203,0.4850571551469033,4.7245638e-05,6.757697395518056e-06,0.0297029702970297,1.0170553447467055e-35,0.49689402104904984,2.0602735961945293e-05,0.05812714343841429
BMP3,-0.0004086733938285099,0.48471052591309166,4.7245638e-05,0.4380862093383911,0.039603960396039604,2.9179076808046417e-05,0.49689402104904984,0.4702968265494818,0.07375039179895643
RP11-24F11.2,-0.0004250781230687177,0.48375913522670333,4.7245638e-05,0.45997219040850434,0.0594059405940594,0.00018002073409210855,0.49689402104904984,0.4702968265494818,0.10403842485824764
RP4-794H19.4,-0.0004457552322626799,0.4825601006596632,4.7245638e-05,0.41836579527143086,0.3069306930693069,1.4875217023937235e-05,0.49689402104904984,0.4702968265494818,0.3667033370003667
HOXA7,-0.000447068642514136,0.4824839431811504,4.7245638e-05,0.4448269369223396,0.1485148514851485,4.198684340603328e-06,0.49689402104904984,0.4702968265494818,0.21307726181513417
AC022182.3,-0.00044744209243030564,0.48246228897918536,4.7245638e-05,0.4599721904085067,0.019801980198019802,1.0153330106302556e-05,0.49689402104904984,0.4702968265494818,0.04074481522226297
CTSE,-0.00045092185505936664,0.48226052015408616,4.7245638e-05,0.26047655325729746,0.3564356435643564,7.276119013757951e-35,0.49689402104904984,0.37695593814370115,0.40875647197747295
AC096559.1,-0.0004586205791231722,0.4818141373881903,4.7245638e-05,0.45997219040850423,0.46534653465346537,1.0940801750693305e-06,0.49689402104904984,0.4702968265494818,0.48122702652891974
UGT1A7,-0.00045958747372617343,0.48175807708961604,4.7245638e-05,0.4553340577198777,0.36633663366336633,0.00020758130076801458,0.49689402104904984,0.4702968265494818,0.4167652260106557
RP11-755B10.3,-0.000462979479710803,0.48156141232115723,4.7245638e-05,0.4272829484189744,0.04950495049504951,4.730496089113177e-06,0.49689402104904984,0.4702968265494818,0.08855983988380949
RP5-894D12.3,-0.0004633120952594429,0.4815421278790433,4.7245638e-05,0.45194612308441545,0.12871287128712872,5.818855227421796e-06,0.49689402104904984,0.4702968265494818,0.1904036557501904
C3orf52,-0.00046403505748297374,0.48150021199856574,4.7245638e-05,0.45997219040847537,0.009900990099009901,9.413513943998043e-08,0.49689402104904984,0.4702968265494818,0.0222995272500223
AC007040.6,-0.0004684792256413375,0.48124255267051924,4.7245638e-05,0.4599721904085039,0.10891089108910891,1.6681579543081075e-06,0.49689402104904984,0.4702968265494818,0.168332134604496
SLC7A14,-0.0004723408180002809,0.48101867567055295,4.7245638e-05,0.4263124357120831,0.04950495049504951,2.1404584649429574e-05,0.49689402104904984,0.4702968265494818,0.08855983988380949
RP4-613B23.1,-0.00047402220471353063,0.4809211986273899,4.7245638e-05,0.4297995566166458,0.39603960396039606,1.0529274409765295e-05,0.49689402104904984,0.4702968265494818,0.4333037242455099
RP11-325F22.2,-0.0004906833921435408,0.47995534227149017,4.7245638e-05,0.44356803497518554,0.22772277227722773,3.3582250961183487e-05,0.49689402104904984,0.4702968265494818,0.2945960831529466
RP5-1007H16.1,-0.000494875761760338,0.4797123270706253,4.7245638e-05,0.4478937797363525,0.13861386138613863,7.311944076222492e-06,0.49689402104904984,0.4702968265494818,0.20118122117001253
HEPH,-0.0005069992038691879,0.47900962149984094,4.7245638e-05,0.4724805309950357,0.49504950495049505,2.686177865822385e-05,0.49689402104904984,0.4767714742634063,0.4965391223174474
FAM66D,-0.0005097005688255698,0.4788530523202923,4.7245638e-05,0.4554351979534304,0.039603960396039604,8.420581495058367e-06,0.49689402104904984,0.4702968265494818,0.07375039179895643
RAP2B,-0.0005122205591715255,0.47870699842479086,4.7245638e-05,0.46249116941211854,0.504950495049505,2.855807975734683e-05,0.49689402104904984,0.4712573098013079,0.504950495049505
RP11-782C8.2,-0.0005126993527063443,0.47867924877568757,4.7245638e-05,0.45997219040850007,0.12871287128712872,2.795024322880389e-06,0.49689402104904984,0.4702968265494818,0.1904036557501904
RGS17,-0.0005128698336544224,0.4786693681607659,4.7245638e-05,0.44025502275932304,0.0594059405940594,3.3094325217923334e-06,0.49689402104904984,0.4702968265494818,0.10403842485824764
ARHGEF38,-0.0005222942803847058,0.4781231732678571,4.7245638e-05,0.4561508729074469,0.16831683168316833,2.615252093441825e-05,0.49689402104904984,0.4702968265494818,0.23640004449883192
AK5,-0.0005231984973283852,0.478070771414891,4.7245638e-05,0.4599721904085026,0.4158415841584158,7.674106139985927e-07,0.49689402104904984,0.4702968265494818,0.44522653550151586
SLC26A4,-0.0005308926163194414,0.4776248915369662,4.7245638e-05,0.42720432261632674,0.24752475247524752,1.939942147119222e-06,0.49689402104904984,0.4702968265494818,0.3129263621684545
CASC15,-0.0005340781172085851,0.477440297574006,4.7245638e-05,0.42270423376209276,0.1485148514851485,1.604984819365313e-05,0.49689402104904984,0.4702968265494818,0.21307726181513417
SUPT3H,-0.0005447833944507237,0.47681998198810455,4.7245638e-05,0.4724759524364937,0.49504950495049505,1.942125056842696e-05,0.49689402104904984,0.4767714742634063,0.4965391223174474
RP11-503C24.1,-0.0005480801026722514,0.476628965996303,4.7245638e-05,0.4461237299608324,0.039603960396039604,1.119770969162757e-05,0.49689402104904984,0.4702968265494818,0.07375039179895643
TRPM6,-0.0005590384900641759,0.47599406018634477,4.7245638e-05,0.4320958789470477,0.38613861386138615,1.095486728197257e-06,0.49689402104904984,0.4702968265494818,0.4280915896467696
RP6-201G10.2,-0.00056469788716449,0.47566619043952163,4.7245638e-05,0.4248291982387966,0.04950495049504951,3.5132057203443363e-06,0.49689402104904984,0.4702968265494818,0.08855983988380949
CAMLG,-0.0005658389225153326,0.47560008804196896,4.7245638e-05,0.41448077951428675,0.44554455445544555,2.8860930502657803e-05,0.49689402104904984,0.4702968265494818,0.4694884662333462
SULT1C4,-0.0005795733847926778,0.47480447713924,4.7245638e-05,0.4390457936909159,0.09900990099009901,1.3505405859064101e-05,0.49689402104904984,0.4702968265494818,0.1569095102854184
CTD-2308L22.1,-0.0005906899287614368,0.47416059061060845,4.7245638e-05,0.4076997353874206,0.0891089108910891,2.4403431184484676e-06,0.49689402104904984,0.4690156163429898,0.14372404982433726
RP11-351A11.1,-0.0006018277800664588,0.47351553761700027,4.7245638e-05,0.42677427543275914,0.1188118811881188,3.1674043617169266e-06,0.49689402104904984,0.4702968265494818,0.18111567254286404
MDS2,-0.0006167970845574741,0.4726486942011143,4.7245638e-05,0.44514589797641774,0.1782178217821782,4.458464959511064e-06,0.49689402104904984,0.4702968265494818,0.24752475247524752
IL12RB2,-0.0006169549343616724,0.47263955410773045,4.7245638e-05,0.4449321345789459,0.0594059405940594,1.1592601625791833e-06,0.49689402104904984,0.4702968265494818,0.10403842485824764
ACOT9,-0.0006346343848536288,0.47161594016671593,4.7245638e-05,0.45361672850336643,0.45544554455445546,2.4103400741237875e-05,0.49689402104904984,0.4702968265494818,0.4754128857562166
RP11-2E11.9,-0.0006349000840473078,0.4716005579907541,4.7245638e-05,0.4355627324056348,0.37623762376237624,1.2581518400615159e-06,0.49689402104904984,0.4702968265494818,0.4222644486670889
HIST1H2AM,-0.0006400472904980746,0.47130257813706494,4.7245638e-05,0.4442103731191824,0.27722772277227725,4.755441071265382e-06,0.49689402104904984,0.4702968265494818,0.3405745980003406
CCDC141,-0.0006414104952556431,0.47122366275967176,4.7245638e-05,0.1821568408470564,0.039603960396039604,2.5196251212135404e-35,0.49689402104904984,0.29052127726803256,0.07375039179895643
PURG,-0.0006482882719312472,0.4708255283174869,4.7245638e-05,0.4414130682366207,0.0891089108910891,8.949523889637392e-05,0.49689402104904984,0.4702968265494818,0.14372404982433726
CX3CR1,-0.0006845377879396037,0.4687276406566129,4.7245638e-05,0.4380415376698072,0.49504950495049505,2.2491882907509648e-05,0.49689402104904984,0.4702968265494818,0.4965391223174474
RP3-323P13.2,-0.0006879383164790728,0.46853088367935014,4.7245638e-05,0.3977116806859854,0.12871287128712872,1.04988541958093e-06,0.49689402104904984,0.4651598604514449,0.1904036557501904
DKK2,-0.0006943398814795287,0.4681605055104269,4.7245638e-05,0.44864503545995094,0.009900990099009901,3.743817451783584e-05,0.49689402104904984,0.4702968265494818,0.0222995272500223
RP11-408A13.3,-0.0007063751287157085,0.4674642517667195,4.7245638e-05,0.42435379383028893,0.07920792079207921,1.1413914308806318e-05,0.49689402104904984,0.4702968265494818,0.1317935454111135
NMNAT2,-0.0007109530408373203,0.4671994399764189,4.7245638e-05,0.42423585815076154,0.22772277227722773,5.81903427154609e-05,0.49689402104904984,0.4702968265494818,0.2945960831529466
SPOCK1,-0.0007160873372134992,0.46690246111571376,4.7245638e-05,0.4599721904084807,0.46534653465346537,2.7122355706105964e-07,0.49689402104904984,0.4702968265494818,0.48122702652891974
RNASEL,-0.0007246005038788664,0.46641008173582416,4.7245638e-05,0.4049530408951242,0.4752475247524752,2.9465708010727743e-05,0.49689402104904984,0.46779233069851295,0.4849464538290564
RP11-66A2.2,-0.0007283812545652747,0.4661914294056252,4.7245638e-05,0.43036280334631927,0.009900990099009901,1.2203888033891605e-05,0.49689402104904984,0.4702968265494818,0.0222995272500223
ADD2,-0.0007330706323263835,0.4659202425883278,4.7245638e-05,0.4358435514577592,0.19801980198019803,3.2526243921432036e-06,0.49689402104904984,0.4702968265494818,0.2683195148783171
AC109642.1,-0.0007430077658804113,0.4653456303879862,4.7245638e-05,0.40964111528695907,0.0891089108910891,1.0006291228449881e-05,0.49689402104904984,0.4692338090343174,0.14372404982433726
IQCG,-0.000754957928646454,0.46465471107948697,4.7245638e-05,0.4970325427691566,0.4752475247524752,2.46149856221867e-05,0.49689402104904984,0.49753007284199857,0.4849464538290564
RP5-1024G6.8,-0.0007712695488456949,0.46371179896763265,4.7245638e-05,0.43400265888969347,0.04950495049504951,9.379064630894325e-07,0.49689402104904984,0.4702968265494818,0.08855983988380949
RP3-355L5.5,-0.000779148074123949,0.4632564443458488,4.7245638e-05,0.4341711077826758,0.039603960396039604,5.294034809662542e-06,0.49689402104904984,0.4702968265494818,0.07375039179895643
ROPN1L,-0.0007835092079143201,0.46300440483494626,4.7245638e-05,0.43157311938185833,0.2079207920792079,1.7295495682304413e-05,0.49689402104904984,0.4702968265494818,0.2768585780016084
RP11-284N8.3,-0.0007867245883502956,0.46281859043468054,4.7245638e-05,0.415601904991279,0.43564356435643564,2.6936889743961953e-05,0.49689402104904984,0.4702968265494818,0.462466628828488
RP11-775D22.2,-0.0007889849528350514,0.4626879705367525,4.7245638e-05,0.4443595753857636,0.0297029702970297,4.679446781631643e-05,0.49689402104904984,0.4702968265494818,0.05812714343841429
RP11-381O7.3,-0.0007932511356544294,0.4624414511973235,4.7245638e-05,0.44381334302659253,0.39603960396039606,2.228622927294629e-05,0.49689402104904984,0.4702968265494818,0.4333037242455099
RORB,-0.000802316603106488,0.461917655498133,4.7245638e-05,0.4201759711618141,0.13861386138613863,5.6429177646142965e-06,0.49689402104904984,0.4702968265494818,0.20118122117001253
C9orf117,-0.0008105916858883424,0.4614395852469505,4.7245638e-05,0.43841547828826244,0.19801980198019803,2.0077588278749157e-05,0.49689402104904984,0.4702968265494818,0.2683195148783171
AGR3,-0.0008216494242671645,0.46080084177438174,4.7245638e-05,0.4331959764172779,0.06930693069306931,1.5345570367995106e-05,0.49689402104904984,0.4702968265494818,0.11806972860829526
C1orf170,-0.0008249599241193909,0.4606096323762038,4.7245638e-05,0.4241757335137107,0.1188118811881188,0.00016775856714519512,0.49689402104904984,0.4702968265494818,0.18111567254286404
NRARP,-0.0008430087455431815,0.4595673214400516,4.7245638e-05,0.3916354227222898,0.43564356435643564,2.1143965091251507e-05,0.49689402104904984,0.462926031586631,0.462466628828488
RP11-132A1.4,-0.0008483812703133241,0.4592571140019191,4.7245638e-05,0.41758988346421677,0.12871287128712872,8.337324164122442e-06,0.49689402104904984,0.4702968265494818,0.1904036557501904
RUNX1T1,-0.0008533509077914083,0.45897019119535476,4.7245638e-05,0.44403485906578954,0.4752475247524752,2.7604316109234765e-05,0.49689402104904984,0.4702968265494818,0.4849464538290564
RP11-336K24.12,-0.0008555729359259579,0.45884190895470106,4.7245638e-05,0.38983670114300645,0.009900990099009901,4.3420077103203575e-06,0.49689402104904984,0.46182071896996424,0.0222995272500223
FAHD2B,-0.0008611623023301975,0.45851924235029995,4.7245638e-05,0.4646483773366376,0.46534653465346537,2.6697580419055793e-05,0.49689402104904984,0.4726840054289294,0.48122702652891974
SLC9A9,-0.0008633615164399392,0.4583922921583564,4.7245638e-05,0.3859543100311698,0.4158415841584158,3.146622209836245e-05,0.49689402104904984,0.4595999632767946,0.44522653550151586
ICOS,-0.0008638755392516694,0.4583626206726679,4.7245638e-05,0.38409197865384925,0.009900990099009901,2.4100072362862477e-05,0.49689402104904984,0.45952840365079134,0.0222995272500223
MRAP2,-0.0008864001124858704,0.45706264090057563,4.7245638e-05,0.3986067507418735,0.21782178217821782,5.3650108274172576e-05,0.49689402104904984,0.46566209198817,0.28660760812923397
RP1-140K8.5,-0.0009030802928277197,0.4561002587607485,4.7245638e-05,0.41803319093366037,0.06930693069306931,5.6214387215579426e-06,0.49689402104904984,0.4702968265494818,0.11806972860829526
GRK6,-0.0009085562119644799,0.45578437518937853,4.7245638e-05,0.4319182703896694,0.48514851485148514,1.7956833300722233e-05,0.49689402104904984,0.4702968265494818,0.49054450439988384
RAB3B,-0.0009107382056565957,0.4556585125965623,4.7245638e-05,0.42255055953012244,0.18811881188118812,3.19934096952379e-06,0.49689402104904984,0.4702968265494818,0.2580504964076655
